Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-065,Core CRM,FLOW-009: Deal Won Closure Workflow,Backend Dev + Domain Expert (STOA-Domain),"IFC-091,IFC-092",IMPLEMENTS:FLOW-009;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:packages/domain/src/crm/opportunity/Opportunity.ts,"Deal marked as Won triggers: revenue recognition, notifications, success metrics; targets: <500ms workflow",Completed,"Won workflow completes <500ms, all triggers fire",14,ARTIFACT:packages/application/src/usecases/deals/CloseDealWonUseCase.ts;ARTIFACT:packages/domain/src/crm/opportunity/OpportunityEvents.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-065/context_ack.json,VALIDATE:pnpm test,60/120/240,2026-02-21,2026-02-21,100,"IFC-091:FS,IFC-092:FS",
IFC-066,Core CRM,FLOW-009: Deal Lost Closure Workflow,Backend Dev + Domain Expert (STOA-Domain),"IFC-091,IFC-092",IMPLEMENTS:FLOW-009;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:packages/domain/src/crm/opportunity/Opportunity.ts,"Deal marked as Lost triggers: loss reason capture, analytics update, follow-up scheduling; targets: <500ms",Completed,"Lost workflow completes <500ms, reason captured",14,ARTIFACT:packages/application/src/usecases/deals/CloseDealLostUseCase.ts;ARTIFACT:apps/web/src/components/deals/LossReasonModal.tsx;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-066/context_ack.json,VALIDATE:pnpm test,60/120/240,2026-02-22,2026-02-22,100,"IFC-091:FS,IFC-092:FS",
IFC-067,Support,FLOW-012: Automatic Ticket Routing Engine,Backend Dev + AI Specialist (STOA-Intelligence),"IFC-093,IFC-095",IMPLEMENTS:FLOW-012;FILE:apps/api/src/modules/ticket/ticket.router.ts;FILE:apps/ai-worker/src/chains/scoring.chain.ts,"AI-powered ticket routing based on content, urgency, and agent skills; targets: <1s routing, >85% accuracy",Completed,"Routing <1s, >85% accuracy",14,ARTIFACT:apps/ai-worker/src/chains/ticket-routing.chain.ts;ARTIFACT:apps/api/src/modules/ticket/__tests__/routing.test.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-067/context_ack.json,VALIDATE:pnpm test,120/240/480,2026-02-21,2026-02-22,100,"IFC-093:FS,IFC-095:FS",
IFC-068,Analytics,FLOW-015: Feedback Analytics Dashboard,Frontend Dev + Data Eng (STOA-Domain),"IFC-090,IFC-096",IMPLEMENTS:FLOW-015;FILE:apps/web/lib/tickets/sla-service.ts;FILE:apps/api/src/modules/opportunity/opportunity.router.ts,"Dashboard showing NPS, CSAT, feedback trends, sentiment analysis; targets: <2s load",Completed,"Dashboard loads <2s, real-time updates",14,ARTIFACT:apps/web/src/app/analytics/(list)/feedback/page.tsx;ARTIFACT:apps/api/src/modules/feedback/feedbackSurvey.router.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-068/attestation.json,VALIDATE:pnpm test,90/180/360,2026-02-21,2026-02-21,100,"IFC-090:FS,IFC-096:FS",
IFC-069,Core CRM,FLOW-020: Unified Activity Feed Service,Backend Dev + Frontend Dev (STOA-Domain),"IFC-089,IFC-091,IFC-093,IFC-109",IMPLEMENTS:FLOW-020;FILE:packages/domain/src/crm/contact/ContactEvents.ts;FILE:apps/api/src/modules/contact/contact.router.ts,"Unified timeline showing all entity activities (leads, contacts, deals, tickets); targets: <500ms load, real-time",Completed,"Feed loads <500ms, real-time updates via WebSocket",14,ARTIFACT:apps/api/src/modules/misc/activity-feed.router.ts;ARTIFACT:apps/web/src/components/shared/activity-feed/ActivityFeed.tsx;ARTIFACT:packages/application/src/services/ActivityFeedService.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-069/attestation.json,VALIDATE:pnpm test,120/240/480,2026-06-28,2026-07-05,100,"IFC-089:FS,IFC-091:FS,IFC-093:FS,IFC-109:FS",
IFC-070,Migration,Data Migration from Legacy,DA + DevOps (STOA-Automation),IFC-017,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Prisma introspection complete;ENV:ETL designed;FILE:docs/planning/adr/ADR-007-data-governance.md;FILE:packages/db/src/client.ts,"Legacy data migrated with zero loss; artifacts: data-validation-report.csv, migration-log.txt, rollback-procedure.md",Completed,"100% data migrated, validation passed",18,SPEC:.specify/sprints/sprint-18/specifications/IFC-070-spec.md;PLAN:.specify/sprints/sprint-18/planning/IFC-070-plan.md;ARTIFACT:artifacts/reports/data-validation-report.csv;ARTIFACT:artifacts/misc/migration-log.txt;ARTIFACT:docs/shared/rollback-procedure.md;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-070/attestation.json;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-070/context_ack.json;EVIDENCE:.specify/sprints/sprint-18/execution/IFC-070/run-20260219T233157Z/IFC-070-delivery.md,VALIDATE:pnpm typecheck,180/360/720,2026-08-23,2026-09-01,100,IFC-017:FS,
IFC-071,Resilience,Multi-Region Setup,DevOps + DBA (STOA-Automation),IFC-040,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Supabase regions evaluated;ENV:costs analyzed;FILE:docs/shared/production-checklist.md,"Multi-region database replication active; artifacts: multi-region-architecture.puml, replication-lag-metrics.json, cost-comparison.xlsx; targets: <5min, <30min; verified by: pnpm test",Backlog,"RPO <5min, RTO <30min, tested monthly",25,ARTIFACT:docs/shared/multi-region-architecture.puml;ARTIFACT:artifacts/metrics/replication-lag-metrics.json;ARTIFACT:artifacts/reports/cost-comparison.xlsx;EVIDENCE:.specify/sprints/sprint-25/attestations/IFC-071/context_ack.json,VALIDATE:pnpm test,180/360/720,2026-11-29,2026-12-08,0,IFC-040:FS,
IFC-072,Security,PHASE-040: Zero Trust Security Model,Security Eng + CTO (STOA-Security),"IFC-001,IFC-008",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Architecture reviewed;ENV:Supabase RLS studied;FILE:packages/db/prisma/schema.prisma;FILE:docs/security/zero-trust-design.md;FILE:docs/security/owasp-checklist.md;FILE:docs/planning/adr/ADR-001-modern-stack.md;FILE:artifacts/reports/compliance-report.md,"Zero trust with RLS, API authentication, mTLS; artifacts: zero-trust-design.md, pentest-summary.md, context_ack.json; verified by: pnpm test",Completed,"All endpoints secured, penetration tested",2,ARTIFACT:docs/security/zero-trust-design.md;ARTIFACT:docs/security/pentest-summary.md;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-072/context_ack.json,VALIDATE:pnpm test,120/240/480,2026-01-11,2026-01-18,100,"IFC-001:FS,IFC-008:FS",
IFC-073,Compliance,PHASE-040: Privacy Impact Assessment,DPO + Legal (STOA-Foundation),IFC-072,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Data flows mapped;ENV:Supabase features reviewed;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/security/zero-trust-design.md,"DPIA complete for AI processing and data storage; output: dpia.md, risk-matrix.md; all risks documented, verified and mitigated",Completed,"All risks mitigated, controls documented",2,ARTIFACT:artifacts/reports/gdpr-compliance.md;ARTIFACT:artifacts/reports/risk-matrix.md;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-073/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2026-01-15,2026-01-19,100,IFC-072:FS,
IFC-074,Observability,PHASE-040: Full Stack Observability,SRE Lead + DevOps (STOA-Automation),IFC-003,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:OpenTelemetry SDK integrated;ENV:Sentry configured;FILE:docs/planning/adr/ADR-001-modern-stack.md;FILE:apps/api/src/trpc.ts,"Traces, metrics, logs unified with context; artifacts: sentry-project-config.json, correlation-test.csv, mttr-baseline.json; targets: <2min",Completed,"MTTD <2min, root cause identifiable",1,ARTIFACT:artifacts/misc/sentry-project-config.json;ARTIFACT:artifacts/misc/correlation-test.csv;ARTIFACT:artifacts/misc/mttr-baseline.json;ARTIFACT:packages/observability/package.json;ARTIFACT:packages/observability/tsconfig.json;ARTIFACT:packages/observability/src/index.ts;ARTIFACT:packages/observability/src/tracing.ts;ARTIFACT:packages/observability/src/metrics.ts;ARTIFACT:packages/observability/src/logging.ts;ARTIFACT:packages/observability/src/tracer.ts;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-074/context_ack.json,VALIDATE:pnpm typecheck,90/180/360,2025-12-30,2026-01-05,100,IFC-003:FS,
IFC-075,Infrastructure,IaC with Terraform,DevOps (STOA-Automation),IFC-001,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Terraform installed;ENV:provider credentials ready;FILE:docs/planning/adr/ADR-001-modern-stack.md,"Supabase + Vercel + Railway provisioned via code; artifacts: main.tf, drift-detection-config.yaml, destroy-rebuild-test.log; targets: >=100%",Completed,"100% reproducible, drift detection active",1,ARTIFACT:infra/terraform/modules/supabase/main.tf;ARTIFACT:artifacts/misc/drift-detection-config.yaml;ARTIFACT:artifacts/logs/destroy-rebuild-test.log;ARTIFACT:artifacts/misc/architecture-spike/README.md;ARTIFACT:artifacts/misc/architecture-spike/performance-test.ts;ARTIFACT:artifacts/misc/architecture-spike/type-safety-validation.ts;ARTIFACT:artifacts/reports/IFC-075-implementation-summary.md;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-075/context_ack.json,VALIDATE:pnpm typecheck,120/240/480,2025-12-28,2026-01-04,100,IFC-001:FS,
IFC-076,Quality,Component Library (shadcn/ui),Frontend Dev + UX (STOA-Domain),"IFC-014,BRAND-002",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:shadcn/ui installed;POLICY:design system defined;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:artifacts/reports/web-vitals-report.json,"Reusable components with Storybook docs; artifacts: accessibility-audit.json, component-usage.csv, context_ack.json; targets: >=100%",Completed,"20+ components, 100% accessible",10,SPEC:.specify/sprints/sprint-10/specifications/IFC-076-spec.md;PLAN:.specify/sprints/sprint-10/planning/IFC-076-plan.md;EVIDENCE:.specify/sprints/sprint-10/attestations/IFC-076/context_pack.md;EVIDENCE:.specify/sprints/sprint-10/attestations/IFC-076/context_ack.json;ARTIFACT:artifacts/misc/accessibility-audit.json;ARTIFACT:artifacts/misc/component-usage.csv;ARTIFACT:packages/ui/src/components/*;ARTIFACT:packages/ui/src/lib/*;ARTIFACT:packages/ui/__tests__/*;ARTIFACT:packages/ui/.storybook/*,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,120/240/480,2026-05-03,2026-05-10,100,"IFC-014:FS,BRAND-002:FS",
IFC-077,Security,PHASE-035: API Rate Limiting (tRPC + Upstash),Backend Dev + Security Eng (STOA-Security),IFC-013,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Upstash Redis ready;POLICY:rate limit strategy defined;FILE:docs/planning/adr/ADR-001-modern-stack.md;FILE:docs/security/zero-trust-design.md;FILE:docs/security/owasp-checklist.md;FILE:apps/api/src/modules/lead/lead.router.ts,"Rate limiting on all public endpoints; artifacts: rate-limit.ts, rate-limit-config.yaml, load-test-with-limits.json",Completed,"DDoS protection active, legit traffic unaffected",8,ARTIFACT:apps/api/src/middleware/rate-limit.ts;ARTIFACT:artifacts/misc/rate-limit-config.yaml;ARTIFACT:artifacts/misc/load-test-with-limits.json;ARTIFACT:artifacts/misc/false-positive.csv;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-035.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-035-validation.md;EVIDENCE:.specify/sprints/sprint-8/attestations/IFC-077/context_ack.json,VALIDATE:pnpm typecheck;VALIDATE:pnpm test,60/120/240,2026-04-05,2026-04-09,100,IFC-013:FS,
IFC-078,Platform,Platform Engineering Foundation,DevOps + Tech Lead (STOA-Automation),IFC-012,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Turborepo mature;ENV:team needs assessed;FILE:docs/planning/adr/ADR-005-workflow-engine.md;FILE:docs/operations/engineering-playbook.md;FILE:turbo.json,"Internal Developer Platform basics, golden paths; artifacts: self-service-metrics.json, satisfaction-survey.md, context_ack.json",Completed,"Self-service deploys, standardized workflows",18,ARTIFACT:artifacts/metrics/self-service-metrics.json;ARTIFACT:artifacts/reports/satisfaction-survey.md;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-078/context_ack.json,VALIDATE:pnpm typecheck,120/240/480,2026-08-23,2026-08-30,100,IFC-012:FS,
IFC-079,Documentation,PHASE-041: Docusaurus Setup,Tech Writer + DevOps (STOA-Automation),IFC-012,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Turborepo ready;ENV:markdown templates created;FILE:turbo.json,"Docusaurus site with LLM-friendly structure; output: docusaurus.config.js, sidebars.js; site deployed and functional",Completed,"Site deployed, search working",7,ARTIFACT:docs/docusaurus.config.js;ARTIFACT:docs/sidebars.js;ARTIFACT:.github/workflows/ci.yml;ARTIFACT:docs/search-index.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-041-validation.md;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-079/context_ack.json,VALIDATE:pnpm lint,60/120/240,2026-03-22,2026-03-26,100,IFC-012:FS,
IFC-080,Documentation,PHASE-041: LLM-Friendly Documentation Templates,Tech Writer + AI Specialist (STOA-Intelligence),IFC-079,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Docusaurus ready;POLICY:chunking strategy defined;FILE:docs/docusaurus.config.js,"Templates with metadata, semantic structure, glossary; targets: >=100%",Completed,"100% docs follow template, chunks optimized",7,ARTIFACT:docs/glossary.md;ARTIFACT:docs/templates/chunking-strategy.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-041-validation.md;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-080/context_ack.json,VALIDATE:pnpm lint,45/90/180,2026-03-24,2026-03-28,100,IFC-079:FS,
IFC-081,Documentation,API Documentation (tRPC + OpenAPI),Backend Dev + Tech Writer (STOA-Domain),IFC-013,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:tRPC routes complete;ENV:trpc-openapi setup;FILE:docs/planning/adr/ADR-001-modern-stack.md;FILE:apps/api/src/modules/lead/lead.router.ts,"Auto-generated API docs, Postman collection; artifacts: openapi.json, postman-collection.json, context_ack.json; verified by: pnpm test",Completed,"All endpoints documented, examples included",12,ARTIFACT:apps/api/openapi.json;ARTIFACT:artifacts/misc/postman-collection.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-12/attestations/IFC-081/context_ack.json,VALIDATE:pnpm test,60/120/240,2026-05-31,2026-06-04,100,IFC-013:FS,
IFC-082,Documentation,Domain Knowledge Base,Tech Lead + Team (STOA-Foundation),IFC-080,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:DDD models documented;ENV:glossary created;FILE:docs/architecture/hex-boundaries.md;FILE:docs/planning/DDD-context-map.puml;FILE:docs/glossary.md,"Bounded contexts, aggregates, workflows documented",Completed,"Knowledge graph complete, searchable",7,ARTIFACT:artifacts/misc/knowledge-graph.json;ARTIFACT:docs/shared/context-map.puml;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-082/context_ack.json,VALIDATE:pnpm lint,90/180/360,2026-03-26,2026-04-01,100,IFC-080:FS,
IFC-083,Documentation,RAG Integration for Docs,AI Specialist + Tech Writer (STOA-Intelligence),"IFC-039,IFC-082",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:pgvector ready;ENV:documentation indexed;FILE:artifacts/misc/embeddings-quality-test.json;FILE:artifacts/misc/knowledge-graph.json,"LLM can answer questions from documentation; targets: >=90%, <2s; gates: response-time-check",Backlog,"RAG accuracy >90%, responses <2s",23,ARTIFACT:artifacts/misc/rag-test-questions.json;ARTIFACT:artifacts/metrics/accuracy-evaluation.csv;ARTIFACT:artifacts/misc/response-time.png;EVIDENCE:.specify/sprints/sprint-23/attestations/IFC-083/context_ack.json,GATE:response-time-check,120/240/480,2026-11-01,2026-11-08,0,"IFC-039:FS,IFC-082:FS",
IFC-084,Documentation,Video Tutorials & Demos,Tech Writer + Marketing (STOA-Foundation),"IFC-050,SALES-002",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Features stable;ENV:scripts written;FILE:artifacts/misc/team-quiz-results.csv;FILE:docs/sales/sales-motion-playbook.md,"Loom videos for key features, embedded in docs; artifacts: video-links.json, viewer-analytics.csv, feedback-summary.md; targets: >=80%",Backlog,"10+ videos created, >80% satisfaction",27,ARTIFACT:artifacts/misc/video-links.json;ARTIFACT:artifacts/misc/viewer-analytics.csv;ARTIFACT:docs/shared/feedback-summary.md;EVIDENCE:.specify/sprints/sprint-27/attestations/IFC-084/context_ack.json,VALIDATE:pnpm typecheck,180/360/720,2026-12-27,2027-01-05,0,"IFC-050:FS,SALES-002:FS",
IFC-085,AI/ML,PHASE-040: Ollama Local Development,AI Specialist + DevOps (STOA-Intelligence),IFC-005,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Docker setup;ENV:Llama 3.1 downloaded;FILE:docs/operations/engineering-playbook.md;FILE:apps/ai-worker/src/chains/scoring.chain.ts,"Local LLM for dev/test, cost savings; artifacts: ollama-setup.sh, model-comparison.csv, cost-savings-report.json; targets: >=90%; accuracy-benchmarks.json must contain real Ollama execution timestamps and non-mock model versions",Completed,"Dev costs reduced 90%, same accuracy",2,ARTIFACT:artifacts/misc/ollama-setup.sh;ARTIFACT:artifacts/misc/model-comparison.csv;ARTIFACT:artifacts/reports/cost-savings-report.json;ARTIFACT:artifacts/benchmarks/accuracy-benchmarks.json;ARTIFACT:scripts/setup-ollama.sh;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-085/context_ack.json;ARTIFACT:docs/planning/adr/ADR-022-ai-features-quality.md;ARTIFACT:docs/planning/prd-ai-output-quality.md,VALIDATE:pnpm test;GATE:real-data-check,60/120/240,2026-01-11,2026-01-15,100,IFC-005:FS,
IFC-086,AI/ML,Model Versioning with Zep,AI Specialist + Backend Dev (STOA-Intelligence),IFC-020,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Zep configured;POLICY:versioning strategy defined;FILE:packages/db/prisma/schema.prisma;FILE:docs/ai-architecture.md,"All prompts and chains versioned, A/B testable; artifacts: prompt-versions.json, rollback-test.log, ab-test-config.yaml; targets: >=100%; Ollama provider must be fully implemented without throwing 'not yet implemented' errors",Completed,"100% reproducible results, rollback capable",14,ARTIFACT:packages/domain/src/ai/ChainVersionConstants.ts;ARTIFACT:packages/validators/src/chain-version.ts;ARTIFACT:packages/application/src/services/ChainVersionService.ts;ARTIFACT:apps/ai-worker/src/versioning/version-loader.ts;ARTIFACT:apps/api/src/modules/chain-version/chain-version.router.ts;ARTIFACT:artifacts/misc/prompt-versions/prompt-versions-latest.json;ARTIFACT:artifacts/misc/ab-test-config.yaml;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-086/context_ack.json;ARTIFACT:docs/planning/adr/ADR-022-ai-features-quality.md;ARTIFACT:docs/planning/prd-ai-output-quality.md,VALIDATE:pnpm test;GATE:no-throw-not-implemented,120/240/480,2026-06-28,2026-07-05,100,IFC-020:FS,
IFC-087,Performance,Edge Functions Optimization,Frontend Dev + DevOps (STOA-Automation),IFC-014,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Vercel Edge Runtime studied;POLICY:use cases identified;FILE:artifacts/reports/web-vitals-report.json,"Critical paths on edge, <50ms response globally; artifacts: edge-performance-map.json, cost-analysis-edge.xlsx, global-latency.csv",Backlog,"TTFB <50ms worldwide, costs optimized",20,ARTIFACT:artifacts/benchmarks/edge-performance-map.json;ARTIFACT:artifacts/reports/cost-analysis-edge.xlsx;ARTIFACT:artifacts/misc/global-latency.csv;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-087/context_ack.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-20,2026-09-26,0,IFC-014:FS,
IFC-088,Quality,Continuous Quality Metrics,QA Lead + PM (STOA-Quality),IFC-044,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:SonarQube integrated;ENV:dashboards created;FILE:docs/operations/quality-gates.md,"Quality gates enforced, technical debt tracked; artifacts: sonarqube-project.properties, quality-gate-config.json, debt-trending.pdf; targets: >=3%",Completed,"Code quality A rating, debt ratio <3%",14,ARTIFACT:artifacts/misc/sonar-project.properties;ARTIFACT:artifacts/misc/quality-gate-config.json;ARTIFACT:artifacts/reports/sonarqube-debt-report.html;ARTIFACT:docs/shared/refactoring-backlog.md;ARTIFACT:scripts/sonar-iterative.js;ARTIFACT:scripts/sonar-new-issues.js;ARTIFACT:scripts/sonar-report-generator.js;ARTIFACT:scripts/sonar-scan.js;ARTIFACT:scripts/sonar-set-new-code-baseline.js;ARTIFACT:scripts/sonar-status.js;ARTIFACT:scripts/sonar-tracker.js;ARTIFACT:scripts/sonarqube-helper.js;ARTIFACT:scripts/setup-quality-tools.sh;ARTIFACT:scripts/pnpm-audit-report.js;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-088/context_ack.json,VALIDATE:pnpm typecheck,120/240/480,2026-06-28,2026-07-05,100,IFC-044:FS,
IFC-089,Core CRM,"FLOW-005-A, FLOW-006, FLOW-014, FLOW-010-A: Contacts Module - Create/Edit/Search",Frontend Dev + Backend Dev (STOA-Domain),"IFC-002,IFC-004,IFC-102",IMPLEMENTS:FLOW-005;IMPLEMENTS:FLOW-006;IMPLEMENTS:FLOW-014;IMPLEMENTS:FLOW-010;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:DDD model extended with ContactAggregate;ENV:UI for CRUD;FILE:packages/db/prisma/schema.prisma;FILE:apps/web/src/app/leads/(list)/new/page.tsx,"Contacts CRUD working, search <200ms",Completed,"Contacts CRUD working, search <200ms",5,ARTIFACT:apps/api/src/modules/contact/contact.router.ts;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-089/context_ack.json;ARTIFACT:docs/planning/adr/ADR-019-core-crm-foundation.md;ARTIFACT:docs/planning/prd-core-crm.md,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-02-22,2026-02-28,100,"IFC-002:FS,IFC-004:FS,IFC-102:FS",
IFC-090,Core CRM,Contact 360 Page - Full Detail View,Frontend Dev + UX Designer (STOA-Domain),IFC-089,"FILE:docs/design/page-registry.md;DESIGN:docs/design/mockups/contact-360-view.png;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Header with contact photo+name+company+metrics;ENV:tabs (Overview,Activity Timeline,Deals,Tickets,Documents,AI Insights);ENV:Right sidebar with Tasks+AI Insights+Notes;FILE:apps/api/src/modules/contact/contact.router.ts","360 page functional with >90 Lighthouse score matching design mockup; artifacts: lighthouse-360-report.html, context_ack.json; gates: lighthouse-gte-90",Completed,360 page functional with >90 Lighthouse score,6,ARTIFACT:artifacts/lighthouse/lighthouse-360-report.html;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-090/context_ack.json;ARTIFACT:docs/planning/adr/ADR-019-core-crm-foundation.md;ARTIFACT:docs/planning/prd-core-crm.md,GATE:lighthouse-gte-90,90/180/360,2026-03-08,2026-03-14,100,IFC-089:FS,
IFC-091,Core CRM,Deals Pipeline - Kanban Board,Frontend Dev + Backend Dev (STOA-Domain),"IFC-002,IFC-004,IFC-104","FILE:docs/design/page-registry.md;DESIGN:docs/design/mockups/dashboard-overview.png;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md;IMPLEMENTS:FLOW-007;IMPLEMENTS:FLOW-008;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Pipeline stages (Qualification,Needs Analysis,Proposal,Negotiation,Closed);ENV:Drag-and-drop Kanban;ENV:Deals by Stage pie chart;ENV:Revenue bar chart;FILE:docs/operations/quality-gates.md;FILE:packages/db/prisma/schema.prisma","Kanban board working matching design mockup, stage changes persist <300ms; artifacts: deals.router.ts, context_ack.json",Completed,"Kanban board working, stage changes persist <300ms",6,ARTIFACT:apps/api/src/modules/opportunity/opportunity.router.ts;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-091/context_ack.json;ARTIFACT:docs/planning/adr/ADR-019-core-crm-foundation.md;ARTIFACT:docs/planning/prd-core-crm.md,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-03-10,2026-03-16,100,"IFC-002:FS,IFC-004:FS,IFC-104:FS",
IFC-092,Core CRM,Deal Forecasting & Reporting,Data Eng + Backend Dev (STOA-Domain),IFC-091,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Forecast algorithms;ENV:KPIs: win rate;ENV:total pipeline value;FILE:apps/api/src/modules/opportunity/opportunity.router.ts,"Forecast accuracy ≥85%; artifacts: forecast-algorithm.test.ts, accuracy-backtest.csv, context_ack.json",Completed,Forecast accuracy ≥85% (actual: 96.2%),7,ARTIFACT:apps/api/src/shared/forecast-algorithm.test.ts;ARTIFACT:artifacts/metrics/accuracy-backtest.csv;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-092/context_ack.json;ARTIFACT:docs/planning/adr/ADR-019-core-crm-foundation.md;ARTIFACT:docs/planning/prd-core-crm.md,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,90/180/360,2026-03-22,2026-03-28,100,IFC-091:FS,
IFC-093,Core CRM,Tickets Module - SLA Tracking,Backend Dev + Frontend Dev (STOA-Domain),"IFC-002,IFC-004,IFC-188",IMPLEMENTS:FLOW-011;IMPLEMENTS:FLOW-013;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Ticket entity;ENV:SLA badge colors;ENV:notifications;FILE:packages/db/prisma/schema.prisma;FILE:apps/web/src/app/leads/(list)/new/page.tsx,"Tickets visible, SLA breach alerts in <1m; artifacts: sla-notification.test.ts, context_ack.json",Completed,"Tickets visible, SLA breach alerts in <1m (actual: 30s)",7,ARTIFACT:apps/web/lib/tickets/sla-service.ts;ARTIFACT:apps/web/lib/tickets/sla-notifications.ts;ARTIFACT:apps/web/lib/tickets/sla-notifications.test.ts;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-093/context_ack.json;ARTIFACT:docs/planning/adr/ADR-019-core-crm-foundation.md;ARTIFACT:docs/planning/prd-core-crm.md,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-03-24,2026-03-30,100,"IFC-002:FS,IFC-004:FS,IFC-188:FS",
